pokedex_number,name_en,name_ko,generation,status,category,is_paldean,is_hisuian,is_galarian,is_alolan,is_mega,is_gigantamax,has_forms,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,growth_rate,egg_type_number,egg_type_1,egg_type_2,shape,pokedex_color,image_path
333,swablu,파비코,3,일반,솜새포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,노말,비행,0.4,1.2,2,자연회복,,날씨부정,310,45,40,60,40,75,50,5,2,비행,드래곤,단익형,파랑,
334,altaria,파비코리,3,일반,허밍포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,드래곤,비행,1.1,20.6,2,자연회복,,날씨부정,490,75,70,90,70,105,80,5,2,비행,드래곤,단익형,파랑,
334,altaria-mega,메가파비코리,3,일반,허밍포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,드래곤,페어리,1.5,20.6,1,페어리스킨,,,590,75,110,110,110,105,80,5,2,비행,드래곤,단익형,파랑,
335,zangoose,쟝고,3,일반,고양이족제비포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,노말,,1.3,40.3,2,면역,,독폭주,458,73,115,60,60,60,90,5,1,육상,,이족꼬리형,하양,
336,seviper,세비퍼,3,일반,송곳뱀포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,독,,2.7,52.5,2,탈피,,틈새포착,458,73,100,60,100,60,65,6,2,육상,드래곤,뱀형,검정,
337,lunatone,루나톤,3,일반,별똥별포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,에스퍼,1,168,1,부유,,,460,90,55,65,95,85,70,3,1,광물,,머리형,노랑,
338,solrock,솔록,3,일반,별똥별포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,에스퍼,1.2,154,1,부유,,,460,90,95,85,55,65,70,3,1,광물,,머리형,빨강,
339,barboach,미꾸리,3,일반,수염물고기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,물,땅,0.4,1.9,3,둔감,위험예지,촉촉바디,288,50,48,43,46,41,60,2,1,수중 2,,물고기형,회색,
340,whiscash,메깅,3,일반,수염물고기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,물,땅,0.9,23.6,3,둔감,위험예지,촉촉바디,468,110,78,73,76,71,60,2,1,수중 2,,물고기형,파랑,
341,corphish,가재군,3,일반,건달포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.6,11.5,3,괴력집게,조가비갑옷,적응력,308,43,80,65,50,35,35,6,2,수중 1,수중 3,곤충형,빨강,
342,crawdaunt,가재장군,3,일반,불량배포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,물,악,1.1,32.8,3,괴력집게,조가비갑옷,적응력,468,63,120,85,90,55,55,6,2,수중 1,수중 3,곤충형,빨강,
343,baltoy,오뚝군,3,일반,토우포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,땅,에스퍼,0.5,21.5,1,부유,,,300,40,40,55,40,70,55,2,1,광물,,팔형,갈색,
344,claydol,점토도리,3,일반,토우포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,땅,에스퍼,1.5,108,1,부유,,,500,60,70,105,70,120,75,2,1,광물,,팔형,검정,
345,lileep,릴링,3,일반,바다나리포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,풀,1,23.8,2,흡반,,마중물,355,66,41,77,61,87,23,5,1,수중 3,,기둥형,보라,
346,cradily,릴리요,3,일반,바위단지포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,풀,1.5,60.4,2,흡반,,마중물,495,86,81,97,81,107,43,5,1,수중 3,,기둥형,초록,
347,anorith,아노딥스,3,일반,고대새우포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,벌레,0.7,12.5,2,전투무장,,쓱쓱,355,45,95,50,40,50,75,5,1,수중 3,,곤충형,회색,
348,armaldo,아말도,3,일반,갑주포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,벌레,1.5,68.2,2,전투무장,,쓱쓱,495,75,125,100,70,80,45,5,1,수중 3,,이족꼬리형,회색,
349,feebas,빈티나,3,일반,물고기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.6,7.4,3,쓱쓱,둔감,적응력,200,20,15,20,10,55,80,5,2,수중 1,드래곤,물고기형,갈색,
350,milotic,밀로틱,3,일반,사랑포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,6.2,162,3,이상한비늘,승기,헤롱헤롱바디,540,95,60,79,100,125,81,5,2,수중 1,드래곤,뱀형,담홍,
351,castform,캐스퐁,3,일반,날씨포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,노말,,0.3,0.8,1,기분파,,,420,70,70,70,70,70,70,2,2,요정,부정형,머리형,회색,
351,castform-sunny,캐스퐁(태양의모습),3,일반,날씨포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,불꽃,,0.3,0.8,1,기분파,,,420,70,70,70,70,70,70,2,2,요정,부정형,머리형,빨강,
351,castform-rainy,캐스퐁(빗방울의모습),3,일반,날씨포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,물,,0.3,0.8,1,기분파,,,420,70,70,70,70,70,70,2,2,요정,부정형,머리형,파랑,
351,castform-snowy,캐스퐁(설운의모습),3,일반,날씨포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,얼음,,0.3,0.8,1,기분파,,,420,70,70,70,70,70,70,2,2,요정,부정형,머리형,하양,
352,kecleon,켈리몬,3,일반,색변화포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,노말,,1,22,2,변색,,변환자재,440,60,90,70,60,120,40,4,1,육상,,이족꼬리형,초록,
353,shuppet,어둠대신,3,일반,인형포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,고스트,,0.6,2.3,3,불면,통찰,저주받은바디,295,44,75,35,63,33,45,3,1,부정형,,머리형,검정,
354,banette,다크펫,3,일반,봉제인형포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,고스트,,1.1,12.5,3,불면,통찰,저주받은바디,455,64,115,65,83,63,65,3,1,부정형,,이족꼬리형,검정,
354,banette-mega,메가다크펫,3,일반,봉제인형포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,고스트,,1.2,13,1,짓궂은마음,,,555,64,165,75,93,83,75,3,1,부정형,,이족꼬리형,검정,
355,duskull,해골몽,3,일반,마중포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,고스트,,0.8,15,2,부유,,통찰,295,20,40,90,30,90,25,3,1,부정형,,팔형,검정,
356,dusclops,미라몽,3,일반,손짓포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,고스트,,1.6,30.6,2,프레셔,,통찰,455,40,70,130,60,130,25,3,1,부정형,,인간형,검정,
357,tropius,트로피우스,3,일반,후르츠포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,풀,비행,2,100,3,엽록소,선파워,수확,460,99,68,83,72,87,51,1,2,괴수,식물,사족형,초록,
358,chimecho,치렁,3,일반,풍경포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,에스퍼,,0.6,1,1,부유,,,455,75,50,80,95,90,65,3,1,부정형,,팔형,파랑,
358,chimecho-mega,메가치렁,3,일반,풍경포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,에스퍼,강철,1.2,8,1,부유,,,555,75,50,110,135,120,65,3,1,부정형,,군집형,파랑,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/035802.png
359,absol,앱솔,3,일반,재난포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,악,,1.2,47,3,프레셔,대운,정의의마음,465,65,130,60,75,60,75,4,1,육상,,사족형,하양,
359,absol-mega,메가앱솔,3,일반,재난포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,악,,1.2,49,1,매직미러,,,565,65,150,60,115,60,115,4,1,육상,,사족형,하양,
359,absol-mega-z,메가앱솔Z,3,일반,재난포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,악,고스트,1.2,49,3,프레셔,대운,,565,65,154,60,75,60,151,4,1,육상,,사족형,검정,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/035903.png
360,wynaut,마자,3,일반,명랑포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,에스퍼,,0.6,14,2,그림자밟기,,텔레파시,260,95,23,48,23,48,23,2,1,알미발견,,이족꼬리형,파랑,
361,snorunt,눈꼬마,3,일반,눈우산포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,얼음,,0.7,16.8,3,정신력,아이스바디,변덕쟁이,300,50,50,50,50,50,50,2,2,요정,광물,인간형,회색,
362,glalie,얼음귀신,3,일반,얼굴포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,얼음,,1.5,256.5,3,정신력,아이스바디,변덕쟁이,480,80,80,80,80,80,80,2,2,요정,광물,머리형,회색,
362,glalie-mega,메가얼음귀신,3,일반,얼굴포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,얼음,,2.1,350.2,1,프리즈스킨,,,580,80,120,80,120,80,100,2,2,요정,광물,머리형,회색,
363,spheal,대굴레오,3,일반,손뼉포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,얼음,물,0.8,39.5,3,두꺼운지방,아이스바디,둔감,290,70,40,50,55,50,25,4,2,수중 1,육상,물고기형,파랑,
364,sealeo,씨레오,3,일반,공돌리기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,얼음,물,1.1,87.6,3,두꺼운지방,아이스바디,둔감,410,90,60,70,75,70,45,4,2,수중 1,육상,물고기형,파랑,
365,walrein,씨카이저,3,일반,얼음깨기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,얼음,물,1.4,150.6,3,두꺼운지방,아이스바디,둔감,530,110,80,90,95,90,65,4,2,수중 1,육상,사족형,파랑,
366,clamperl,진주몽,3,일반,두조개포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.4,52.5,2,조가비갑옷,,주눅,345,35,64,85,74,55,32,5,1,수중 1,,머리형,파랑,
367,huntail,헌테일,3,일반,깊은바다포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,1.7,27,2,쓱쓱,,수의베일,485,55,104,105,94,75,52,5,1,수중 1,,뱀형,파랑,
368,gorebyss,분홍장이,3,일반,남해포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,1.8,22.6,2,쓱쓱,,촉촉바디,485,55,84,105,114,75,52,5,1,수중 1,,뱀형,담홍,
369,relicanth,시라칸,3,일반,장수포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,물,바위,1,23.4,3,쓱쓱,돌머리,옹골참,485,100,90,130,45,65,55,1,2,수중 1,수중 2,물고기형,회색,
370,luvdisc,사랑동이,3,일반,랑데부포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.6,8.7,2,쓱쓱,,촉촉바디,330,43,30,55,40,65,97,3,1,수중 2,,물고기형,담홍,
371,bagon,아공이,3,일반,돌머리포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,드래곤,,0.6,42.1,2,돌머리,,우격다짐,300,45,75,60,40,30,50,1,1,드래곤,,인간형,파랑,
372,shelgon,쉘곤,3,일반,인내포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,드래곤,,1.1,110.5,2,돌머리,,방진,420,65,95,100,60,50,50,1,1,드래곤,,사족형,하양,
373,salamence,보만다,3,일반,드래곤포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,드래곤,비행,1.5,102.6,2,위협,,자기과신,600,95,135,80,110,80,100,1,1,드래곤,,사족형,파랑,
373,salamence-mega,메가보만다,3,일반,드래곤포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,드래곤,비행,1.8,112.6,1,스카이스킨,,,700,95,145,130,120,90,120,1,1,드래곤,,사족형,파랑,
374,beldum,메탕,3,일반,철공포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,강철,에스퍼,0.6,95.2,2,클리어바디,,라이트메탈,300,40,55,80,35,60,30,1,1,광물,,기둥형,파랑,
375,metang,메탕구,3,일반,철발톱포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,강철,에스퍼,1.2,202.5,2,클리어바디,,라이트메탈,420,60,75,100,55,80,50,1,1,광물,,팔형,파랑,
376,metagross,메타그로스,3,일반,무쇠다리포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,강철,에스퍼,1.6,550,2,클리어바디,,라이트메탈,600,80,135,130,95,90,70,1,1,광물,,군집형,파랑,
376,metagross-mega,메가메타그로스,3,일반,무쇠다리포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,강철,에스퍼,2.5,942.9,1,단단한발톱,,,700,80,145,150,105,110,110,1,1,광물,,군집형,파랑,
377,regirock,레지락,3,준전설,바위산포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,바위,,1.7,230,2,클리어바디,,옹골참,580,80,100,200,50,100,50,1,1,알미발견,,인간형,갈색,
378,regice,레지아이스,3,준전설,빙산포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,얼음,,1.8,175,2,클리어바디,,아이스바디,580,80,50,100,100,200,50,1,1,알미발견,,인간형,파랑,
379,registeel,레지스틸,3,준전설,쇠철포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,강철,,1.9,205,2,클리어바디,,라이트메탈,580,80,75,150,75,150,50,1,1,알미발견,,인간형,회색,
380,latias,라티아스,3,준전설,무한포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,드래곤,에스퍼,1.4,40,1,부유,,,600,80,80,90,110,130,110,1,1,알미발견,,단익형,빨강,
380,latias-mega,메가라티아스,3,준전설,무한포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,드래곤,에스퍼,1.8,52,1,부유,,,700,80,100,120,140,150,110,1,1,알미발견,,단익형,보라,
381,latios,라티오스,3,준전설,무한포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,드래곤,에스퍼,2,60,1,부유,,,600,80,90,80,130,110,110,1,1,알미발견,,단익형,파랑,
381,latios-mega,메가라티오스,3,준전설,무한포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,드래곤,에스퍼,2.3,70,1,부유,,,700,80,130,100,160,120,110,1,1,알미발견,,단익형,보라,
382,kyogre,가이오가,3,전설,해저포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,물,,4.5,352,1,잔비,,,670,100,100,90,150,140,90,1,1,알미발견,,물고기형,파랑,
382,kyogre-primal,원시가이오가,3,전설,해저포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,물,,9.8,430,1,시작의바다,,,770,100,150,90,180,160,90,1,1,알미발견,,물고기형,파랑,
383,groudon,그란돈,3,전설,대륙포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,땅,,3.5,950,1,가뭄,,,670,100,150,140,100,90,90,1,1,알미발견,,이족꼬리형,빨강,
383,groudon-primal,원시그란돈,3,전설,대륙포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,땅,불꽃,5,999.7,1,끝의대지,,,770,100,180,160,150,90,90,1,1,알미발견,,이족꼬리형,빨강,
384,rayquaza,레쿠쟈,3,전설,천공포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,드래곤,비행,7,206.5,1,에어록,,,680,105,150,90,150,90,95,1,1,알미발견,,뱀형,초록,
384,rayquaza-mega,메가레쿠쟈,3,전설,천공포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,드래곤,비행,10.8,392,1,델타스트림,,,780,105,180,100,180,100,115,1,1,알미발견,,뱀형,초록,
385,jirachi,지라치,3,환상,희망사항포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,강철,에스퍼,0.3,1.1,1,하늘의은총,,,600,100,100,100,100,100,100,1,1,알미발견,,인간형,노랑,
386,deoxys-normal,테오키스,3,환상,DNA포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,에스퍼,,1.7,60.8,1,프레셔,,,600,50,150,50,150,50,150,1,1,알미발견,,인간형,빨강,
386,deoxys-attack,테오키스(어택폼),3,환상,DNA포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,에스퍼,,1.7,60.8,1,프레셔,,,600,50,180,20,180,20,150,1,1,알미발견,,인간형,빨강,
386,deoxys-defense,테오키스(디펜스폼),3,환상,DNA포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,에스퍼,,1.7,60.8,1,프레셔,,,600,50,70,160,70,160,90,1,1,알미발견,,인간형,빨강,
386,deoxys-speed,테오키스(스피드폼),3,환상,DNA포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,에스퍼,,1.7,60.8,1,프레셔,,,600,50,95,90,95,90,180,1,1,알미발견,,인간형,빨강,
387,turtwig,모부기,4,일반,어린잎포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,풀,,0.4,10.2,2,심록,,조가비갑옷,318,55,68,64,45,55,31,4,2,괴수,식물,사족형,초록,
388,grotle,수풀부기,4,일반,나무숲포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,풀,,1.1,97,2,심록,,조가비갑옷,405,75,89,85,55,65,36,4,2,괴수,식물,사족형,초록,
389,torterra,토대부기,4,일반,대륙포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,풀,땅,2.2,310,2,심록,,조가비갑옷,525,95,109,105,75,85,56,4,2,괴수,식물,사족형,초록,
390,chimchar,불꽃숭이,4,일반,꼬마원숭이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,불꽃,,0.5,6.2,2,맹화,,철주먹,309,44,58,44,58,44,61,4,2,육상,인간형,이족꼬리형,갈색,
391,monferno,파이숭이,4,일반,개구쟁이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,불꽃,격투,0.9,22,2,맹화,,철주먹,405,64,78,52,78,52,81,4,2,육상,인간형,이족꼬리형,갈색,
392,infernape,초염몽,4,일반,화염포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,불꽃,격투,1.2,55,2,맹화,,철주먹,534,76,104,71,104,71,108,4,2,육상,인간형,이족꼬리형,갈색,
393,piplup,팽도리,4,일반,펭귄포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.4,5.2,2,급류,,승기,314,53,51,53,61,56,40,4,2,수중 1,육상,인간형,파랑,
394,prinplup,팽태자,4,일반,펭귄포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.8,23,2,급류,,승기,405,64,66,68,81,76,50,4,2,수중 1,육상,이족꼬리형,파랑,
395,empoleon,엠페르트,4,일반,황제포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,물,강철,1.7,84.5,2,급류,,승기,530,84,86,88,111,101,60,4,2,수중 1,육상,이족꼬리형,파랑,
396,starly,찌르꼬,4,일반,찌르레기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,노말,비행,0.3,2,2,날카로운눈,,이판사판,245,40,55,30,30,30,60,4,1,비행,,단익형,갈색,
397,staravia,찌르버드,4,일반,찌르레기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,노말,비행,0.6,15.5,2,위협,,이판사판,340,55,75,50,40,40,80,4,1,비행,,단익형,갈색,
398,staraptor,찌르호크,4,일반,맹금포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,노말,비행,1.2,24.9,2,위협,,이판사판,485,85,120,70,50,60,100,4,1,비행,,단익형,갈색,
398,staraptor-mega,메가찌르호크,4,일반,맹금포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,격투,비행,1.9,50,2,위협,,,585,85,140,100,60,90,110,4,1,비행,,단익형,회색,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/039802.png
399,bidoof,비버니,4,일반,둥글쥐포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,노말,,0.5,20,3,단순,천진,변덕쟁이,250,59,45,40,35,40,31,2,2,수중 1,육상,사족형,갈색,
400,bibarel,비버통,4,일반,비버포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,노말,물,1,31.5,3,단순,천진,변덕쟁이,410,79,85,60,55,60,71,2,2,수중 1,육상,이족꼬리형,갈색,
401,kricketot,귀뚤뚜기,4,일반,귀뚜라미포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,벌레,,0.3,2.2,2,탈피,,도주,194,37,25,41,25,41,25,4,1,벌레,,인간형,빨강,
402,kricketune,귀뚤톡크,4,일반,귀뚜라미포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,벌레,,1,25.5,2,벌레의알림,,테크니션,384,77,85,51,55,51,65,4,1,벌레,,다익형,빨강,
403,shinx,꼬링크,4,일반,섬광포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,전기,,0.5,9.5,3,투쟁심,위협,근성,263,45,65,34,40,34,45,4,1,육상,,사족형,파랑,
404,luxio,럭시오,4,일반,전광포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,전기,,0.9,30.5,3,투쟁심,위협,근성,363,60,85,49,60,49,60,4,1,육상,,사족형,파랑,
405,luxray,렌트라,4,일반,안광포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,전기,,1.4,42,3,투쟁심,위협,근성,523,80,120,79,95,79,70,4,1,육상,,사족형,파랑,
406,budew,꼬몽울,4,일반,꽃봉오리포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,풀,독,0.2,1.2,3,자연회복,독가시,리프가드,280,40,30,35,50,70,55,4,1,알미발견,,인간형,초록,
407,roserade,로즈레이드,4,일반,부케포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,풀,독,0.9,14.5,3,자연회복,독가시,테크니션,515,60,70,65,125,105,90,4,2,요정,식물,인간형,초록,
408,cranidos,두개도스,4,일반,박치기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,바위,,0.9,31.5,2,틀깨기,,우격다짐,350,67,125,40,30,30,58,5,1,괴수,,이족꼬리형,파랑,
409,rampardos,램펄드,4,일반,박치기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,바위,,1.6,102.5,2,틀깨기,,우격다짐,495,97,165,60,65,50,58,5,1,괴수,,이족꼬리형,파랑,
410,shieldon,방패톱스,4,일반,실드포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,강철,0.5,57,2,옹골참,,방음,350,30,42,118,42,88,30,5,1,괴수,,사족형,회색,
411,bastiodon,바리톱스,4,일반,실드포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,강철,1.3,149.5,2,옹골참,,방음,495,60,52,168,47,138,30,5,1,괴수,,사족형,회색,
412,burmy,도롱충이,4,일반,도롱이벌레포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,벌레,,0.2,3.4,2,탈피,,방진,224,40,29,45,29,45,36,2,1,벌레,,기둥형,초록,
413,wormadam-plant,도롱마담(초목도롱),4,일반,도롱이벌레포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,벌레,풀,0.5,6.5,2,위험예지,,방진,424,60,59,85,79,105,36,2,1,벌레,,기둥형,초록,
413,wormadam-sandy,도롱마담(모래땅도롱),4,일반,도롱이벌레포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,벌레,땅,0.5,6.5,2,위험예지,,방진,424,60,79,105,59,85,36,2,1,벌레,,기둥형,갈색,
413,wormadam-trash,도롱마담(슈레도롱),4,일반,도롱이벌레포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,벌레,강철,0.5,6.5,2,위험예지,,방진,424,60,69,95,69,95,36,2,1,벌레,,기둥형,빨강,
414,mothim,나메일,4,일반,나방포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,벌레,비행,0.9,23.3,2,벌레의알림,,색안경,424,70,94,50,94,50,66,2,1,벌레,,다익형,노랑,
415,combee,세꿀버리,4,일반,꼬마벌포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,벌레,비행,0.3,5.5,2,꿀모으기,,의욕,244,30,30,42,30,42,70,4,1,벌레,,군집형,노랑,
416,vespiquen,비퀸,4,일반,벌집포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,벌레,비행,1.2,38.5,2,프레셔,,긴장감,474,70,80,102,80,102,40,4,1,벌레,,다익형,노랑,
417,pachirisu,파치리스,4,일반,전기다람쥐포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,전기,,0.4,3.9,3,도주,픽업,축전,405,60,45,70,45,90,95,2,2,육상,요정,사족형,하양,
418,buizel,브이젤,4,일반,바다족제비포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.7,29.5,2,쓱쓱,,수의베일,330,55,65,35,60,30,85,2,2,수중 1,육상,사족형,갈색,
419,floatzel,플로젤,4,일반,바다족제비포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,1.1,33.5,2,쓱쓱,,수의베일,495,85,105,55,85,50,115,2,2,수중 1,육상,사족형,갈색,
420,cherubi,체리버,4,일반,버찌포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,풀,,0.4,3.3,1,엽록소,,,275,45,35,45,62,53,35,2,2,요정,식물,군집형,담홍,
